,Date_Time,Q (L/s),Interpolated_SSC
2098,2023-07-27 16:30:00,4.35,11.3965
2099,2023-07-27 16:45:00,5.0,12.40075
2100,2023-07-27 17:00:00,4.35,13.405
2101,2023-07-27 17:15:00,4.88,12.992
2102,2023-07-27 17:30:00,5.22,8.618
2103,2023-07-27 17:45:00,5.24,11.204
2104,2023-07-27 18:00:00,4.88,10.296
2105,2023-07-27 18:15:00,5.0,6.829
2106,2023-07-27 18:30:00,5.24,9.03
2107,2023-07-27 18:45:00,5.24,11.259
2108,2023-07-27 19:00:00,6.7,14.726
2109,2023-07-27 19:15:00,6.26,19.706
2110,2023-07-27 19:30:00,6.26,15.826
2111,2023-07-27 19:45:00,5.47,12.415
2112,2023-07-27 20:00:00,5.6,11.314
2113,2023-07-27 20:15:00,5.6,10.048
2114,2023-07-27 20:30:00,4.88,10.104
2115,2023-07-27 20:45:00,4.88,8.673
2116,2023-07-27 21:00:00,4.66,7.765
2117,2023-07-27 21:15:00,5.24,7.38
2118,2023-07-27 21:30:00,5.12,6.747
2119,2023-07-27 21:45:00,5.24,7.655
2120,2023-07-27 22:00:00,4.77,6.499
2121,2023-07-27 22:15:00,4.54,5.921
2122,2023-07-27 22:30:00,4.56,6.307
2123,2023-07-27 22:45:00,4.56,6.747
2124,2023-07-27 23:00:00,5.12,7.38
2125,2023-07-27 23:15:00,4.88,6.279
2126,2023-07-27 23:30:00,5.22,6.059
2127,2023-07-27 23:45:00,5.47,6.114
2128,2023-07-28 00:00:00,5.47,6.252
2129,2023-07-28 00:15:00,5.12,5.701
2130,2023-07-28 00:30:00,5.12,5.289
2131,2023-07-28 00:45:00,4.88,5.536
2132,2023-07-28 01:00:00,5.24,5.784
2133,2023-07-28 01:15:00,4.88,5.041
2134,2023-07-28 01:30:00,5.12,6.141
2135,2023-07-28 01:45:00,5.47,5.591
2136,2023-07-28 02:00:00,5.24,5.123
2137,2023-07-28 02:15:00,5.0,5.068
2138,2023-07-28 02:30:00,5.12,4.931
2139,2023-07-28 02:45:00,4.35,6.031
2140,2023-07-28 03:00:00,4.66,4.628
2141,2023-07-28 03:15:00,4.88,4.518
2142,2023-07-28 03:30:00,5.0,3.968
2143,2023-07-28 03:45:00,4.66,4.078
2144,2023-07-28 04:00:00,4.88,3.748
2145,2023-07-28 04:15:00,4.66,2.95
2146,2023-07-28 04:30:00,4.66,2.84
2147,2023-07-28 04:45:00,5.0,3.197
2148,2023-07-28 05:00:00,4.66,3.693
2149,2023-07-28 05:15:00,4.88,2.647
2150,2023-07-28 05:30:00,4.66,2.537
2151,2023-07-28 05:45:00,4.54,3.363
2152,2023-07-28 06:00:00,4.88,2.922
2153,2023-07-28 06:15:00,4.88,2.455
2154,2023-07-28 06:30:00,4.35,3.665
2155,2023-07-28 06:45:00,4.56,4.683
2156,2023-07-28 07:00:00,4.35,2.95
2157,2023-07-28 07:15:00,4.35,2.372
2158,2023-07-28 07:30:00,4.24,3.28
2159,2023-07-28 07:45:00,4.56,2.234
2160,2023-07-28 08:00:00,4.56,2.537
2161,2023-07-28 08:15:00,4.24,2.812
2162,2023-07-28 08:30:00,4.35,2.565
2163,2023-07-28 08:45:00,4.35,3.252
2164,2023-07-28 09:00:00,4.24,3.968
2165,2023-07-28 09:15:00,4.56,2.042
2166,2023-07-28 09:30:00,4.35,1.987
2167,2023-07-28 09:45:00,4.56,2.097
2168,2023-07-28 10:00:00,4.04,2.51
2169,2023-07-28 10:15:00,3.86,2.427
2170,2023-07-28 10:30:00,4.24,2.73
2171,2023-07-28 10:45:00,4.24,2.372
2172,2023-07-28 11:00:00,3.96,3.665
2173,2023-07-28 11:15:00,3.96,3.665
2174,2023-07-28 11:30:00,3.77,3.308
2175,2023-07-28 11:45:00,4.04,3.17
2176,2023-07-28 12:00:00,4.04,3.115
2177,2023-07-28 12:15:00,3.59,3.335
2178,2023-07-28 12:30:00,3.34,3.087
2179,2023-07-28 12:45:00,4.14,2.702
2180,2023-07-28 13:00:00,4.04,3.418
2181,2023-07-28 13:15:00,3.86,3.225
2182,2023-07-28 13:30:00,3.59,3.06
2183,2023-07-28 13:45:00,3.86,3.115
2184,2023-07-28 14:00:00,4.04,2.675
2185,2023-07-28 14:15:00,4.04,3.17
2186,2023-07-28 14:30:00,3.86,3.087
2187,2023-07-28 14:45:00,3.77,3.363
2188,2023-07-28 15:00:00,4.04,2.757
2189,2023-07-28 15:15:00,3.86,3.83
2190,2023-07-28 15:30:00,3.86,2.977
2191,2023-07-28 15:45:00,4.04,2.867
2192,2023-07-28 16:00:00,4.14,2.95
2193,2023-07-28 16:15:00,3.43,3.693
2194,2023-07-28 16:30:00,3.34,3.665
2195,2023-07-28 16:45:00,4.04,3.473
2196,2023-07-28 17:00:00,3.1,2.592
2197,2023-07-28 17:15:00,3.86,3.28
2198,2023-07-28 17:30:00,3.5,3.252
2199,2023-07-28 17:45:00,3.86,2.922
2200,2023-07-28 18:00:00,3.59,3.335
2201,2023-07-28 18:15:00,3.59,3.913
2202,2023-07-28 18:30:00,3.34,3.665
2203,2023-07-28 18:45:00,3.34,3.665
2204,2023-07-28 19:00:00,3.86,3.308
2205,2023-07-28 19:15:00,3.59,3.17
2206,2023-07-28 19:30:00,3.34,3.115
2207,2023-07-28 19:45:00,3.18,3.335
2208,2023-07-28 20:00:00,3.41,3.087
2209,2023-07-28 20:15:00,3.59,2.702
2210,2023-07-28 20:30:00,3.77,3.418
2211,2023-07-28 20:45:00,4.04,3.225
2212,2023-07-28 21:00:00,3.59,3.06
2213,2023-07-28 21:15:00,4.04,3.583
2214,2023-07-28 21:30:00,4.04,4.463
2215,2023-07-28 21:45:00,4.04,4.133
2216,2023-07-28 22:00:00,4.04,4.436
2217,2023-07-28 22:15:00,3.77,4.491
2218,2023-07-28 22:30:00,3.5,4.766
2219,2023-07-28 22:45:00,3.77,7.6
2220,2023-07-28 23:00:00,4.04,6.939
2221,2023-07-28 23:15:00,4.04,6.252
2222,2023-07-28 23:30:00,4.35,5.371
2223,2023-07-28 23:45:00,4.04,13.405
2224,2023-07-29 00:00:00,4.24,27.306
2225,2023-07-29 00:15:00,4.54,35.309
2226,2023-07-29 00:30:00,4.88,23.124
2227,2023-07-29 00:45:00,4.24,12.082
2228,2023-07-29 01:00:00,4.54,4.303
2229,2023-07-29 01:15:00,4.66,3.801
2230,2023-07-29 01:30:00,4.24,2.63
2231,2023-07-29 01:45:00,4.24,2.518
2232,2023-07-29 02:00:00,4.24,2.463
2233,2023-07-29 02:15:00,4.56,2.435
2234,2023-07-29 02:30:00,4.04,2.351
2235,2023-07-29 02:45:00,4.04,2.351
2236,2023-07-29 03:00:00,4.35,2.267
2237,2023-07-29 03:15:00,4.35,2.128
2238,2023-07-29 03:30:00,4.35,2.128
2239,2023-07-29 03:45:00,4.66,1.961
2240,2023-07-29 04:00:00,4.35,1.961
2241,2023-07-29 04:15:00,4.35,1.793
2242,2023-07-29 04:30:00,4.35,1.682
2243,2023-07-29 04:45:00,4.35,1.793
2244,2023-07-29 05:00:00,4.88,1.71
2245,2023-07-29 05:15:00,4.04,1.57
2246,2023-07-29 05:30:00,4.04,1.71
2247,2023-07-29 05:45:00,4.35,1.793
2248,2023-07-29 06:00:00,4.24,1.738
2249,2023-07-29 06:15:00,4.35,1.71
2250,2023-07-29 06:30:00,4.35,1.765
2251,2023-07-29 06:45:00,4.24,1.654
2252,2023-07-29 07:00:00,4.04,1.682
2253,2023-07-29 07:15:00,4.35,3.02
2254,2023-07-29 07:30:00,4.77,8.457
2255,2023-07-29 07:45:00,4.56,5.892
2256,2023-07-29 08:00:00,4.24,3.104
2257,2023-07-29 08:15:00,4.56,2.239
2258,2023-07-29 08:30:00,4.56,2.016
2259,2023-07-29 08:45:00,4.45,1.849
2260,2023-07-29 09:00:00,4.45,1.793
2261,2023-07-29 09:15:00,4.56,1.626
2262,2023-07-29 09:30:00,4.24,1.57
2263,2023-07-29 09:45:00,4.56,1.598
2264,2023-07-29 10:00:00,3.77,1.626
2265,2023-07-29 10:15:00,3.77,1.598
2266,2023-07-29 10:30:00,3.68,1.765
2267,2023-07-29 10:45:00,3.5,1.849
2268,2023-07-29 11:00:00,4.24,2.016
2269,2023-07-29 11:15:00,3.77,2.156
2270,2023-07-29 11:30:00,3.94,2.323
2271,2023-07-29 11:45:00,3.5,2.379
2272,2023-07-29 12:00:00,3.77,2.686
2273,2023-07-29 12:15:00,3.77,2.909
2274,2023-07-29 12:30:00,3.5,2.964
2275,2023-07-29 12:45:00,3.59,2.686
2276,2023-07-29 13:00:00,3.34,2.546
2277,2023-07-29 13:15:00,3.77,4.944
2278,2023-07-29 13:30:00,4.35,6.199
2279,2023-07-29 13:45:00,6.55,16.599
2280,2023-07-29 14:00:00,6.12,21.897
2281,2023-07-29 14:15:00,6.99,19.834
2282,2023-07-29 14:30:00,6.99,22.594
2283,2023-07-29 14:45:00,9.85,59.455
2284,2023-07-29 15:00:00,14.68,105.072
2285,2023-07-29 15:15:00,14.68,98.241
2286,2023-07-29 15:30:00,16.16,94.002
2287,2023-07-29 15:45:00,15.59,78.527
2288,2023-07-29 16:00:00,14.68,57.197
2289,2023-07-29 16:15:00,13.32,44.259
2290,2023-07-29 16:30:00,12.78,36.006
2291,2023-07-29 16:45:00,10.68,30.708
2292,2023-07-29 17:00:00,10.24,27.167
2293,2023-07-29 17:15:00,9.64,24.964
2294,2023-07-29 17:30:00,9.04,25.745
2295,2023-07-29 17:45:00,8.68,23.18
2296,2023-07-29 18:00:00,7.81,21.562
2297,2023-07-29 18:15:00,7.31,19.471
2298,2023-07-29 18:30:00,7.31,25.159
2299,2023-07-29 18:45:00,6.86,41.722
2300,2023-07-29 19:00:00,6.99,34.918
2301,2023-07-29 19:15:00,7.31,59.427
2302,2023-07-29 19:30:00,6.86,34.305
2303,2023-07-29 19:45:00,7.31,37.093
2304,2023-07-29 20:00:00,6.86,31.656
2305,2023-07-29 20:15:00,6.55,33.357
2306,2023-07-29 20:30:00,5.87,26.832
2307,2023-07-29 20:45:00,6.12,19.555
2308,2023-07-29 21:00:00,6.12,17.715
2309,2023-07-29 21:15:00,6.12,15.038
2310,2023-07-29 21:30:00,6.26,10.604
2311,2023-07-29 21:45:00,6.12,10.967
2312,2023-07-29 22:00:00,5.73,8.457
2313,2023-07-29 22:15:00,5.87,7.147
2314,2023-07-29 22:30:00,5.87,7.258
2315,2023-07-29 22:45:00,5.47,7.063
2316,2023-07-29 23:00:00,5.73,6.115
2317,2023-07-29 23:15:00,5.73,6.756
2318,2023-07-29 23:30:00,5.47,6.31
2319,2023-07-29 23:45:00,5.47,5.697
2320,2023-07-30 00:00:00,5.47,5.307
2321,2023-07-30 00:15:00,5.73,5.139
2322,2023-07-30 00:30:00,5.35,5.307
2323,2023-07-30 00:45:00,5.87,5.251
2324,2023-07-30 01:00:00,5.87,4.777
2325,2023-07-30 01:15:00,5.73,4.47
2326,2023-07-30 01:30:00,5.47,4.386
2327,2023-07-30 01:45:00,5.47,4.108
2328,2023-07-30 02:00:00,5.87,4.247
2329,2023-07-30 02:15:00,5.73,4.08
2330,2023-07-30 02:30:00,5.47,3.94
2331,2023-07-30 02:45:00,5.47,3.606
2332,2023-07-30 03:00:00,5.87,3.578
2333,2023-07-30 03:15:00,5.47,3.578
2334,2023-07-30 03:30:00,5.47,3.355
2335,2023-07-30 03:45:00,5.47,3.243
2336,2023-07-30 04:00:00,5.47,3.299
2337,2023-07-30 04:15:00,5.87,3.104
2338,2023-07-30 04:30:00,5.47,2.825
2339,2023-07-30 04:45:00,5.47,2.686
2340,2023-07-30 05:00:00,5.87,2.853
2341,2023-07-30 05:15:00,5.12,2.602
2342,2023-07-30 05:30:00,5.47,2.658
2343,2023-07-30 05:45:00,5.12,2.741
2344,2023-07-30 06:00:00,5.47,2.574
2345,2023-07-30 06:15:00,5.47,2.574
2346,2023-07-30 06:30:00,5.47,2.909
2347,2023-07-30 06:45:00,5.73,2.574
2348,2023-07-30 07:00:00,5.47,3.243
2349,2023-07-30 07:15:00,4.88,2.853
2350,2023-07-30 07:30:00,5.24,2.964
2351,2023-07-30 07:45:00,5.12,2.741
2352,2023-07-30 08:00:00,5.12,2.435
2353,2023-07-30 08:15:00,5.24,2.184
2354,2023-07-30 08:30:00,5.12,2.184
2355,2023-07-30 08:45:00,5.47,2.044
2356,2023-07-30 09:00:00,5.12,2.239
2357,2023-07-30 09:15:00,4.88,2.1
2358,2023-07-30 09:30:00,5.12,2.072
2359,2023-07-30 09:45:00,5.47,1.933
2360,2023-07-30 10:00:00,5.73,1.988
2361,2023-07-30 10:15:00,5.12,2.351
2362,2023-07-30 10:30:00,5.12,2.295
2363,2023-07-30 10:45:00,5.12,2.909
2364,2023-07-30 11:00:00,4.88,2.797
2365,2023-07-30 11:15:00,4.24,2.658
2366,2023-07-30 11:30:00,5.12,2.797
2367,2023-07-30 11:45:00,4.24,2.964
2368,2023-07-30 12:00:00,4.88,3.104
2369,2023-07-30 12:15:00,5.22,3.076
2370,2023-07-30 12:30:00,4.77,2.964
2371,2023-07-30 12:45:00,4.24,3.048
2372,2023-07-30 13:00:00,4.56,2.769
2373,2023-07-30 13:15:00,4.04,2.602
2374,2023-07-30 13:30:00,4.88,2.602
2375,2023-07-30 13:45:00,4.88,2.323
2376,2023-07-30 14:00:00,4.56,3.215
2377,2023-07-30 14:15:00,4.24,2.964
2378,2023-07-30 14:30:00,4.88,3.076
2379,2023-07-30 14:45:00,4.56,2.825
2380,2023-07-30 15:00:00,4.56,3.048
2381,2023-07-30 15:15:00,5.24,2.937
2382,2023-07-30 15:30:00,4.35,3.243
2383,2023-07-30 15:45:00,4.54,3.773
2384,2023-07-30 16:00:00,4.88,3.438
2385,2023-07-30 16:15:00,4.35,3.745
2386,2023-07-30 16:30:00,3.86,3.801
2387,2023-07-30 16:45:00,4.35,3.327
2388,2023-07-30 17:00:00,4.35,3.327
2389,2023-07-30 17:15:00,4.88,3.299
2390,2023-07-30 17:30:00,4.35,3.187
2391,2023-07-30 17:45:00,4.14,3.048
2392,2023-07-30 18:00:00,4.35,2.853
2393,2023-07-30 18:15:00,4.35,3.187
2394,2023-07-30 18:30:00,4.35,3.02
2395,2023-07-30 18:45:00,4.66,2.992
2396,2023-07-30 19:00:00,4.04,3.466
2397,2023-07-30 19:15:00,4.04,3.132
2398,2023-07-30 19:30:00,4.24,2.741
2399,2023-07-30 19:45:00,4.04,2.658
2400,2023-07-30 20:00:00,4.24,3.132
2401,2023-07-30 20:15:00,4.04,3.243
2402,2023-07-30 20:30:00,4.88,3.16
2403,2023-07-30 20:45:00,4.35,3.132
2404,2023-07-30 21:00:00,4.35,3.355
2405,2023-07-30 21:15:00,4.54,3.355
2406,2023-07-30 21:30:00,4.04,3.271
2407,2023-07-30 21:45:00,4.35,3.215
2408,2023-07-30 22:00:00,4.35,3.16
2409,2023-07-30 22:15:00,4.66,3.076
2410,2023-07-30 22:30:00,4.35,3.104
2411,2023-07-30 22:45:00,4.35,3.02
2412,2023-07-30 23:00:00,4.88,3.048
2413,2023-07-30 23:15:00,4.88,2.825
2414,2023-07-30 23:30:00,4.56,2.769
2415,2023-07-30 23:45:00,5.24,2.825
2416,2023-07-31 00:00:00,4.56,2.769
2417,2023-07-31 00:15:00,4.35,2.686
2418,2023-07-31 00:30:00,4.56,2.63
2419,2023-07-31 00:45:00,4.35,2.63
2420,2023-07-31 01:00:00,4.88,2.574
2421,2023-07-31 01:15:00,4.56,2.574
2422,2023-07-31 01:30:00,4.56,2.463
2423,2023-07-31 01:45:00,4.88,2.351
2424,2023-07-31 02:00:00,4.88,2.156
2425,2023-07-31 02:15:00,5.0,2.267
2426,2023-07-31 02:30:00,5.0,2.184
2427,2023-07-31 02:45:00,5.24,1.988
2428,2023-07-31 03:00:00,4.56,1.933
2429,2023-07-31 03:15:00,4.88,2.016
2430,2023-07-31 03:30:00,4.88,1.905
2431,2023-07-31 03:45:00,4.88,1.765
2432,2023-07-31 04:00:00,4.88,1.57
2433,2023-07-31 04:15:00,4.56,1.431
2434,2023-07-31 04:30:00,4.88,1.487
2435,2023-07-31 04:45:00,4.88,1.487
2436,2023-07-31 05:00:00,4.66,1.291
2437,2023-07-31 05:15:00,5.47,1.152
2438,2023-07-31 05:30:00,4.54,1.152
2439,2023-07-31 05:45:00,4.88,1.264
2440,2023-07-31 06:00:00,5.22,1.319
2441,2023-07-31 06:15:00,5.22,1.431
2442,2023-07-31 06:30:00,4.88,1.375
2443,2023-07-31 06:45:00,4.54,1.319
2444,2023-07-31 07:00:00,4.88,1.18
2445,2023-07-31 07:15:00,4.54,1.18
2446,2023-07-31 07:30:00,4.88,1.124
2447,2023-07-31 07:45:00,4.56,1.096
2448,2023-07-31 08:00:00,4.88,1.096
2449,2023-07-31 08:15:00,4.56,1.096
2450,2023-07-31 08:30:00,4.56,1.04
2451,2023-07-31 08:45:00,4.88,0.957
2452,2023-07-31 09:00:00,4.56,0.901
2453,2023-07-31 09:15:00,4.56,0.929
2454,2023-07-31 09:30:00,4.56,0.901
2455,2023-07-31 09:45:00,4.56,0.845
2456,2023-07-31 10:00:00,4.56,1.013
2457,2023-07-31 10:15:00,4.24,1.068
2458,2023-07-31 10:30:00,4.24,1.18
2459,2023-07-31 10:45:00,4.04,1.347
2460,2023-07-31 11:00:00,4.24,1.682
2461,2023-07-31 11:15:00,4.24,1.793
2462,2023-07-31 11:30:00,3.59,1.821
2463,2023-07-31 11:45:00,4.04,1.988
2464,2023-07-31 12:00:00,3.77,1.961
2465,2023-07-31 12:15:00,4.04,1.821
2466,2023-07-31 12:30:00,3.59,1.877
2467,2023-07-31 12:45:00,3.86,1.988
2468,2023-07-31 13:00:00,3.77,2.1
2469,2023-07-31 13:15:00,3.59,2.602
2470,2023-07-31 13:30:00,3.77,2.435
2471,2023-07-31 13:45:00,3.34,2.463
2472,2023-07-31 14:00:00,4.04,2.658
2473,2023-07-31 14:15:00,3.59,2.518
2474,2023-07-31 14:30:00,3.59,2.686
2475,2023-07-31 14:45:00,3.86,2.574
2476,2023-07-31 15:00:00,3.86,2.518
2477,2023-07-31 15:15:00,3.59,2.518
2478,2023-07-31 15:30:00,3.41,2.351
2479,2023-07-31 15:45:00,3.59,2.741
2480,2023-07-31 16:00:00,3.59,2.658
2481,2023-07-31 16:15:00,3.34,2.63
2482,2023-07-31 16:30:00,3.86,2.797
2483,2023-07-31 16:45:00,3.68,2.741
2484,2023-07-31 17:00:00,3.68,2.713
2485,2023-07-31 17:15:00,3.43,2.658
2486,2023-07-31 17:30:00,4.14,2.686
2487,2023-07-31 17:45:00,3.59,2.574
2488,2023-07-31 18:00:00,3.59,2.546
2489,2023-07-31 18:15:00,4.14,2.323
2490,2023-07-31 18:30:00,3.18,2.351
2491,2023-07-31 18:45:00,3.18,2.351
2492,2023-07-31 19:00:00,3.86,2.212
2493,2023-07-31 19:15:00,3.86,2.239
2494,2023-07-31 19:30:00,3.34,2.295
2495,2023-07-31 19:45:00,3.59,2.295
2496,2023-07-31 20:00:00,3.86,2.463
2497,2023-07-31 20:15:00,3.59,2.435
2498,2023-07-31 20:30:00,4.14,2.518
2499,2023-07-31 20:45:00,3.77,2.63
2500,2023-07-31 21:00:00,3.59,2.741
2501,2023-07-31 21:15:00,3.34,2.909
2502,2023-07-31 21:30:00,4.04,2.853
2503,2023-07-31 21:45:00,3.86,2.825
2504,2023-07-31 22:00:00,3.59,3.16
2505,2023-07-31 22:15:00,3.59,2.825
2506,2023-07-31 22:30:00,3.77,2.881
2507,2023-07-31 22:45:00,3.77,2.881
2508,2023-07-31 23:00:00,4.04,2.853
2509,2023-07-31 23:15:00,4.04,2.713
2510,2023-07-31 23:30:00,4.35,2.741
2511,2023-07-31 23:45:00,4.14,2.686
2512,2023-08-01 00:00:00,4.04,2.602
2513,2023-08-01 00:15:00,4.04,2.825
2514,2023-08-01 00:30:00,4.14,2.769
2515,2023-08-01 00:45:00,4.35,2.602
2516,2023-08-01 01:00:00,4.04,2.49
2517,2023-08-01 01:15:00,3.77,2.63
2518,2023-08-01 01:30:00,4.35,2.351
2519,2023-08-01 01:45:00,4.14,2.295
2520,2023-08-01 02:00:00,4.04,2.239
2521,2023-08-01 02:15:00,4.04,2.156
2522,2023-08-01 02:30:00,4.35,2.1
2523,2023-08-01 02:45:00,4.04,2.1
2524,2023-08-01 03:00:00,4.35,2.072
2525,2023-08-01 03:15:00,4.04,2.016
2526,2023-08-01 03:30:00,3.86,1.877
2527,2023-08-01 03:45:00,4.35,1.793
2528,2023-08-01 04:00:00,4.14,1.71
2529,2023-08-01 04:15:00,4.04,1.821
2530,2023-08-01 04:30:00,4.35,1.765
2531,2023-08-01 04:45:00,4.04,1.905
2532,2023-08-01 05:00:00,4.35,1.821
2533,2023-08-01 05:15:00,4.35,1.71
2534,2023-08-01 05:30:00,3.86,1.626
2535,2023-08-01 05:45:00,4.35,1.738
2536,2023-08-01 06:00:00,4.56,1.738
2537,2023-08-01 06:15:00,4.04,1.821
2538,2023-08-01 06:30:00,4.35,1.765
2539,2023-08-01 06:45:00,4.35,2.407
2540,2023-08-01 07:00:00,4.56,2.463
2541,2023-08-01 07:15:00,5.12,2.518
2542,2023-08-01 07:30:00,4.66,2.602
2543,2023-08-01 07:45:00,4.66,2.212
2544,2023-08-01 08:00:00,4.88,2.128
2545,2023-08-01 08:15:00,4.56,1.905
2546,2023-08-01 08:30:00,4.88,1.654
2547,2023-08-01 08:45:00,4.04,1.71
2548,2023-08-01 09:00:00,4.56,1.57
2549,2023-08-01 09:15:00,4.35,1.57
2550,2023-08-01 09:30:00,4.56,1.542
2551,2023-08-01 09:45:00,4.56,1.514
2552,2023-08-01 10:00:00,4.35,1.542
2553,2023-08-01 10:15:00,4.35,1.598
2554,2023-08-01 10:30:00,4.35,1.598
2555,2023-08-01 10:45:00,3.96,1.682
2556,2023-08-01 11:00:00,4.56,1.765
2557,2023-08-01 11:15:00,4.24,2.044
2558,2023-08-01 11:30:00,4.24,1.821
2559,2023-08-01 11:45:00,4.24,1.821
2560,2023-08-01 12:00:00,4.24,1.933
2561,2023-08-01 12:15:00,4.24,1.765
2562,2023-08-01 12:30:00,4.04,1.821
2563,2023-08-01 12:45:00,4.35,1.961
2564,2023-08-01 13:00:00,4.04,1.905
2565,2023-08-01 13:15:00,3.5,2.1
2566,2023-08-01 13:30:00,4.14,2.016
2567,2023-08-01 13:45:00,4.14,1.905
2568,2023-08-01 14:00:00,3.77,1.849
2569,2023-08-01 14:15:00,4.14,2.044
2570,2023-08-01 14:30:00,3.5,2.044
2571,2023-08-01 14:45:00,3.77,2.1
2572,2023-08-01 15:00:00,4.04,1.877
2573,2023-08-01 15:15:00,4.04,2.212
2574,2023-08-01 15:30:00,4.14,2.212
2575,2023-08-01 15:45:00,4.04,2.044
2576,2023-08-01 16:00:00,3.86,2.546
2577,2023-08-01 16:15:00,3.86,2.323
2578,2023-08-01 16:30:00,3.86,2.184
2579,2023-08-01 16:45:00,3.86,2.686
2580,2023-08-01 17:00:00,3.68,2.323
2581,2023-08-01 17:15:00,3.86,2.463
2582,2023-08-01 17:30:00,3.86,2.546
2583,2023-08-01 17:45:00,4.04,2.63
2584,2023-08-01 18:00:00,4.14,2.379
2585,2023-08-01 18:15:00,4.14,2.602
2586,2023-08-01 18:30:00,4.35,2.323
2587,2023-08-01 18:45:00,4.35,2.574
2588,2023-08-01 19:00:00,5.0,3.466
2589,2023-08-01 19:15:00,5.0,4.052
2590,2023-08-01 19:30:00,5.22,3.94
2591,2023-08-01 19:45:00,4.35,3.606
2592,2023-08-01 20:00:00,4.35,3.16
2593,2023-08-01 20:15:00,4.35,2.964
2594,2023-08-01 20:30:00,4.04,3.132
2595,2023-08-01 20:45:00,4.88,3.16
2596,2023-08-01 21:00:00,4.35,3.271
2597,2023-08-01 21:15:00,4.56,3.215
2598,2023-08-01 21:30:00,4.24,3.048
2599,2023-08-01 21:45:00,4.04,2.992
2600,2023-08-01 22:00:00,4.35,2.992
2601,2023-08-01 22:15:00,4.66,2.964
2602,2023-08-01 22:30:00,4.35,2.825
2603,2023-08-01 22:45:00,4.35,3.076
2604,2023-08-01 23:00:00,4.88,2.937
2605,2023-08-01 23:15:00,4.66,2.741
2606,2023-08-01 23:30:00,4.35,2.686
2607,2023-08-01 23:45:00,4.66,2.546
2608,2023-08-02 00:00:00,4.66,2.574
2609,2023-08-02 00:15:00,4.35,2.407
2610,2023-08-02 00:30:00,4.35,2.407
2611,2023-08-02 00:45:00,4.35,2.323
2612,2023-08-02 01:00:00,4.35,2.184
2613,2023-08-02 01:15:00,4.35,2.212
2614,2023-08-02 01:30:00,4.35,2.184
2615,2023-08-02 01:45:00,4.35,2.1
2616,2023-08-02 02:00:00,4.35,1.905
2617,2023-08-02 02:15:00,4.66,1.905
2618,2023-08-02 02:30:00,4.35,1.933
2619,2023-08-02 02:45:00,4.66,1.793
2620,2023-08-02 03:00:00,4.35,1.877
2621,2023-08-02 03:15:00,4.88,1.598
2622,2023-08-02 03:30:00,4.35,1.542
2623,2023-08-02 03:45:00,4.56,1.57
2624,2023-08-02 04:00:00,4.35,1.487
2625,2023-08-02 04:15:00,4.88,1.375
2626,2023-08-02 04:30:00,4.66,1.208
2627,2023-08-02 04:45:00,4.56,1.096
2628,2023-08-02 05:00:00,4.35,1.068
2629,2023-08-02 05:15:00,4.66,1.124
2630,2023-08-02 05:30:00,4.35,1.096
2631,2023-08-02 05:45:00,4.35,1.124
2632,2023-08-02 06:00:00,4.88,1.152
2633,2023-08-02 06:15:00,4.14,1.152
2634,2023-08-02 06:30:00,4.66,1.124
2635,2023-08-02 06:45:00,4.66,1.124
2636,2023-08-02 07:00:00,4.56,1.04
2637,2023-08-02 07:15:00,4.35,0.929
2638,2023-08-02 07:30:00,4.04,0.817
2639,2023-08-02 07:45:00,4.35,0.817
2640,2023-08-02 08:00:00,4.35,0.817
2641,2023-08-02 08:15:00,4.35,0.594
2642,2023-08-02 08:30:00,4.35,0.65
2643,2023-08-02 08:45:00,4.24,0.706
2644,2023-08-02 09:00:00,4.24,0.706
2645,2023-08-02 09:15:00,4.24,0.594
2646,2023-08-02 09:30:00,4.35,0.817
2647,2023-08-02 09:45:00,4.35,0.622
2648,2023-08-02 10:00:00,4.04,0.762
2649,2023-08-02 10:15:00,4.04,0.901
2650,2023-08-02 10:30:00,4.24,1.04
2651,2023-08-02 10:45:00,4.24,1.291
2652,2023-08-02 11:00:00,4.24,1.264
2653,2023-08-02 11:15:00,3.59,1.347
2654,2023-08-02 11:30:00,3.5,1.403
2655,2023-08-02 11:45:00,4.35,1.375
2656,2023-08-02 12:00:00,3.34,1.682
2657,2023-08-02 12:15:00,4.24,1.71
2658,2023-08-02 12:30:00,3.77,1.626
2659,2023-08-02 12:45:00,3.34,1.877
2660,2023-08-02 13:00:00,3.43,2.044
2661,2023-08-02 13:15:00,3.34,2.156
2662,2023-08-02 13:30:00,3.77,2.239
2663,2023-08-02 13:45:00,3.1,2.463
2664,2023-08-02 14:00:00,3.77,2.463
2665,2023-08-02 14:15:00,3.41,2.574
2666,2023-08-02 14:30:00,3.41,2.435
2667,2023-08-02 14:45:00,3.68,2.323
2668,2023-08-02 15:00:00,3.41,2.351
2669,2023-08-02 15:15:00,3.68,2.769
2670,2023-08-02 15:30:00,3.59,2.574
2671,2023-08-02 15:45:00,3.59,2.518
2672,2023-08-02 16:00:00,3.68,2.546
2673,2023-08-02 16:15:00,3.43,3.076
2674,2023-08-02 16:30:00,4.04,3.215
2675,2023-08-02 16:45:00,3.68,2.686
2676,2023-08-02 17:00:00,3.43,2.518
2677,2023-08-02 17:15:00,3.43,2.267
2678,2023-08-02 17:30:00,3.86,2.323
2679,2023-08-02 17:45:00,3.68,2.239
