Time,T1,PT1,T2,T3,T4,PT2
2022-04-15 08:45:00,1.65,4.27,2.83,2.9,2.96,4.5
2022-04-15 09:00:00,1.65,4.25,2.83,2.9,2.9,4.48
2022-04-15 09:15:00,1.58,4.23,2.83,2.9,2.9,4.46
2022-04-15 09:30:00,1.52,4.19,2.77,2.83,2.83,4.44
2022-04-15 09:45:00,1.46,4.15,2.77,2.83,2.83,4.42
2022-04-15 10:00:00,1.4,4.12,2.71,2.83,2.83,4.4
2022-04-15 10:15:00,1.4,4.08,2.71,2.77,2.77,4.38
2022-04-15 10:30:00,1.4,4.05,2.65,2.77,2.77,4.36
2022-04-15 10:45:00,1.33,4.02,2.65,2.77,2.77,4.34
2022-04-15 11:00:00,1.27,3.98,2.65,2.71,2.77,4.31
2022-04-15 11:15:00,1.27,3.96,2.58,2.71,2.71,4.3
2022-04-15 11:30:00,1.27,3.92,2.58,2.65,2.71,4.28
2022-04-15 11:45:00,1.27,3.9,2.58,2.65,2.65,4.26
2022-04-15 12:00:00,1.27,3.87,2.52,2.65,2.65,4.24
2022-04-15 12:15:00,1.27,3.84,2.52,2.65,2.65,4.23
2022-04-15 12:30:00,1.27,3.81,2.46,2.58,2.65,4.2
2022-04-15 12:45:00,1.27,3.8,2.46,2.58,2.58,4.18
2022-04-15 13:00:00,1.27,3.79,2.46,2.58,2.58,4.16
2022-04-15 13:15:00,1.33,3.76,2.4,2.52,2.58,4.15
2022-04-15 13:30:00,1.4,3.74,2.4,2.52,2.52,4.14
2022-04-15 13:45:00,1.4,3.73,2.4,2.52,2.52,4.13
2022-04-15 14:00:00,1.46,3.73,2.4,2.46,2.52,4.12
2022-04-15 14:15:00,1.58,3.72,2.33,2.46,2.52,4.09
2022-04-15 14:30:00,1.65,3.72,2.33,2.46,2.46,4.08
2022-04-15 14:45:00,1.71,3.71,2.33,2.46,2.46,4.08
2022-04-15 15:00:00,1.77,3.71,2.33,2.46,2.46,4.08
2022-04-15 15:15:00,1.9,3.72,2.33,2.46,2.52,4.07
2022-04-15 15:30:00,2.02,3.73,2.33,2.46,2.46,4.07
2022-04-15 15:45:00,2.15,3.74,2.33,2.46,2.52,4.07
2022-04-15 16:00:00,2.27,3.77,2.33,2.52,2.52,4.08
2022-04-15 16:15:00,2.4,3.79,2.33,2.46,2.52,4.08
2022-04-15 16:30:00,2.52,3.82,2.33,2.52,2.52,4.09
2022-04-15 16:45:00,2.65,3.84,2.33,2.52,2.52,4.1
2022-04-15 17:00:00,2.77,3.87,2.4,2.52,2.52,4.12
2022-04-15 17:15:00,2.9,3.92,2.4,2.52,2.58,4.14
2022-04-15 17:30:00,3.02,3.96,2.46,2.58,2.58,4.16
2022-04-15 17:45:00,3.15,4.01,2.46,2.58,2.58,4.17
2022-04-15 18:00:00,3.27,4.05,2.52,2.58,2.65,4.2
2022-04-15 18:15:00,3.46,4.11,2.52,2.65,2.65,4.23
2022-04-15 18:30:00,3.58,4.15,2.58,2.65,2.71,4.25
2022-04-15 18:45:00,3.71,4.21,2.58,2.71,2.71,4.28
2022-04-15 19:00:00,3.83,4.27,2.65,2.71,2.77,4.31
2022-04-15 19:15:00,3.96,4.34,2.71,2.77,2.77,4.35
2022-04-15 19:30:00,4.08,4.4,2.71,2.83,2.83,4.38
2022-04-15 19:45:00,4.15,4.46,2.77,2.83,2.9,4.41
2022-04-15 20:00:00,4.27,4.53,2.83,2.9,2.9,4.45
2022-04-15 20:15:00,4.33,4.6,2.83,2.96,2.96,4.48
2022-04-15 20:30:00,4.46,4.65,2.9,2.96,2.96,4.51
2022-04-15 20:45:00,4.52,4.73,2.96,3.02,3.02,4.56
2022-04-15 21:00:00,4.65,4.79,3.02,3.08,3.08,4.59
2022-04-15 21:15:00,4.71,4.85,3.08,3.15,3.08,4.63
2022-04-15 21:30:00,4.77,4.93,3.08,3.15,3.15,4.68
2022-04-15 21:45:00,4.83,4.98,3.15,3.21,3.21,4.71
2022-04-15 22:00:00,4.9,5.04,3.21,3.27,3.27,4.75
2022-04-15 22:15:00,4.9,5.09,3.27,3.27,3.27,4.79
2022-04-15 22:30:00,4.96,5.15,3.27,3.33,3.33,4.83
2022-04-15 22:45:00,5.02,5.2,3.33,3.4,3.33,4.86
2022-04-15 23:00:00,5.02,5.27,3.33,3.4,3.4,4.9
2022-04-15 23:15:00,5.02,5.31,3.4,3.46,3.46,4.94
2022-04-15 23:30:00,5.08,5.35,3.46,3.46,3.46,4.97
2022-04-15 23:45:00,5.08,5.41,3.52,3.52,3.52,5.01
2022-04-16 00:00:00,5.08,5.44,3.52,3.52,3.58,5.04
2022-04-16 00:15:00,5.08,5.5,3.58,3.58,3.58,5.06
2022-04-16 00:30:00,5.08,5.53,3.65,3.58,3.58,5.09
2022-04-16 00:45:00,5.08,5.56,3.65,3.65,3.65,5.13
2022-04-16 01:00:00,5.08,5.6,3.65,3.71,3.65,5.15
2022-04-16 01:15:00,5.08,5.64,3.71,3.71,3.71,5.17
2022-04-16 01:30:00,5.02,5.67,3.77,3.71,3.71,5.2
2022-04-16 01:45:00,5.02,5.69,3.77,3.77,3.71,5.23
2022-04-16 02:00:00,4.96,5.71,3.77,3.77,3.77,5.25
2022-04-16 02:15:00,4.9,5.73,3.83,3.83,3.77,5.26
2022-04-16 02:30:00,4.9,5.75,3.83,3.83,3.77,5.28
2022-04-16 02:45:00,4.83,5.77,3.9,3.83,3.77,5.29
2022-04-16 03:00:00,4.83,5.78,3.9,3.83,3.83,5.3
2022-04-16 03:15:00,4.71,5.79,3.9,3.9,3.83,5.32
2022-04-16 03:30:00,4.71,5.8,3.9,3.9,3.83,5.32
2022-04-16 03:45:00,4.65,5.8,3.96,3.9,3.83,5.34
2022-04-16 04:00:00,4.58,5.8,3.96,3.9,3.9,5.34
2022-04-16 04:15:00,4.52,5.8,3.96,3.9,3.9,5.36
2022-04-16 04:30:00,4.46,5.8,3.96,3.9,3.9,5.36
2022-04-16 04:45:00,4.4,5.79,3.96,3.9,3.9,5.36
2022-04-16 05:00:00,4.33,5.78,3.96,3.9,3.9,5.36
2022-04-16 05:15:00,4.27,5.77,3.96,3.9,3.9,5.36
2022-04-16 05:30:00,4.21,5.76,3.96,3.9,3.9,5.36
2022-04-16 05:45:00,4.15,5.75,3.96,3.9,3.9,5.36
2022-04-16 06:00:00,4.08,5.74,3.96,3.9,3.9,5.36
2022-04-16 06:15:00,4.02,5.71,3.96,3.9,3.9,5.36
2022-04-16 06:30:00,3.96,5.7,3.96,3.9,3.83,5.36
2022-04-16 06:45:00,3.9,5.68,3.9,3.9,3.83,5.34
2022-04-16 07:00:00,3.83,5.66,3.9,3.9,3.83,5.34
2022-04-16 07:15:00,3.77,5.64,3.9,3.9,3.83,5.33
2022-04-16 07:30:00,3.71,5.62,3.9,3.9,3.83,5.32
2022-04-16 07:45:00,3.65,5.58,3.9,3.83,3.83,5.31
2022-04-16 08:00:00,3.58,5.56,3.9,3.83,3.77,5.3
2022-04-16 08:15:00,3.52,5.54,3.9,3.83,3.77,5.29
2022-04-16 08:30:00,3.46,5.52,3.83,3.83,3.77,5.29
2022-04-16 08:45:00,3.4,5.49,3.83,3.83,3.77,5.28
2022-04-16 09:00:00,3.33,5.46,3.83,3.77,3.77,5.26
2022-04-16 09:15:00,3.27,5.43,3.83,3.77,3.77,5.25
2022-04-16 09:30:00,3.27,5.41,3.77,3.77,3.71,5.24
2022-04-16 09:45:00,3.21,5.38,3.77,3.77,3.71,5.22
2022-04-16 10:00:00,3.15,5.34,3.77,3.71,3.71,5.2
2022-04-16 10:15:00,3.08,5.32,3.71,3.71,3.65,5.19
2022-04-16 10:30:00,3.02,5.29,3.71,3.71,3.65,5.18
2022-04-16 10:45:00,2.96,5.26,3.65,3.71,3.65,5.15
2022-04-16 11:00:00,2.9,5.23,3.65,3.65,3.58,5.15
2022-04-16 11:15:00,2.9,5.2,3.65,3.65,3.58,5.13
2022-04-16 11:30:00,2.83,5.17,3.65,3.65,3.58,5.11
2022-04-16 11:45:00,2.77,5.14,3.58,3.58,3.58,5.09
2022-04-16 12:00:00,2.77,5.11,3.52,3.58,3.52,5.08
2022-04-16 12:15:00,2.71,5.07,3.58,3.58,3.52,5.06
2022-04-16 12:30:00,2.71,5.05,3.52,3.52,3.52,5.05
2022-04-16 12:45:00,2.65,5.02,3.52,3.52,3.46,5.03
2022-04-16 13:00:00,2.65,4.99,3.46,3.52,3.46,5.02
2022-04-16 13:15:00,2.65,4.96,3.46,3.46,3.46,5.0
2022-04-16 13:30:00,2.65,4.93,3.46,3.46,3.46,4.98
2022-04-16 13:45:00,2.65,4.9,3.4,3.4,3.4,4.96
2022-04-16 14:00:00,2.58,4.87,3.4,3.46,3.4,4.95
2022-04-16 14:15:00,2.65,4.86,3.4,3.4,3.4,4.94
2022-04-16 14:30:00,2.58,4.84,3.33,3.4,3.4,4.92
2022-04-16 14:45:00,2.65,4.82,3.33,3.4,3.4,4.9
2022-04-16 15:00:00,2.65,4.81,3.33,3.4,3.33,4.9
2022-04-16 15:15:00,2.65,4.79,3.33,3.33,3.33,4.88
2022-04-16 15:30:00,2.65,4.77,3.33,3.33,3.33,4.86
2022-04-16 15:45:00,2.65,4.75,3.27,3.33,3.33,4.86
2022-04-16 16:00:00,2.71,4.74,3.27,3.33,3.27,4.84
2022-04-16 16:15:00,2.71,4.73,3.27,3.33,3.27,4.84
2022-04-16 16:30:00,2.71,4.73,3.27,3.27,3.27,4.84
2022-04-16 16:45:00,2.77,4.71,3.21,3.27,3.27,4.83
2022-04-16 17:00:00,2.77,4.71,3.21,3.27,3.27,4.83
2022-04-16 17:15:00,2.83,4.71,3.21,3.27,3.27,4.82
2022-04-16 17:30:00,2.83,4.71,3.21,3.27,3.27,4.82
2022-04-16 17:45:00,2.9,4.71,3.21,3.27,3.21,4.81
2022-04-16 18:00:00,2.9,4.71,3.21,3.27,3.27,4.81
2022-04-16 18:15:00,2.96,4.71,3.21,3.27,3.27,4.81
2022-04-16 18:30:00,3.02,4.71,3.21,3.27,3.21,4.8
2022-04-16 18:45:00,3.02,4.71,3.21,3.27,3.27,4.8
2022-04-16 19:00:00,3.08,4.71,3.21,3.27,3.27,4.8
2022-04-16 19:15:00,3.08,4.73,3.21,3.27,3.27,4.8
2022-04-16 19:30:00,3.15,4.74,3.21,3.27,3.27,4.8
2022-04-16 19:45:00,3.15,4.75,3.21,3.27,3.27,4.81
2022-04-16 20:00:00,3.21,4.76,3.21,3.27,3.27,4.81
2022-04-16 20:15:00,3.27,4.77,3.21,3.27,3.27,4.82
2022-04-16 20:30:00,3.27,4.79,3.21,3.27,3.27,4.81
2022-04-16 20:45:00,3.27,4.8,3.21,3.27,3.27,4.82
2022-04-16 21:00:00,3.33,4.81,3.21,3.27,3.27,4.82
2022-04-16 21:15:00,3.33,4.82,3.21,3.33,3.27,4.83
2022-04-16 21:30:00,3.4,4.84,3.27,3.27,3.27,4.84
2022-04-16 21:45:00,3.46,4.85,3.27,3.33,3.33,4.84
2022-04-16 22:00:00,3.46,4.86,3.27,3.33,3.33,4.84
2022-04-16 22:15:00,3.46,4.88,3.27,3.33,3.33,4.84
2022-04-16 22:30:00,3.46,4.9,3.27,3.33,3.33,4.86
2022-04-16 22:45:00,3.52,4.91,3.27,3.4,3.33,4.86
2022-04-16 23:00:00,3.52,4.93,3.33,3.33,3.33,4.88
2022-04-16 23:15:00,3.52,4.94,3.33,3.33,3.33,4.88
2022-04-16 23:30:00,3.52,4.95,3.33,3.4,3.4,4.9
2022-04-16 23:45:00,3.52,4.96,3.33,3.4,3.33,4.9
2022-04-17 00:00:00,3.52,4.97,3.33,3.4,3.4,4.9
2022-04-17 00:15:00,3.52,4.98,3.33,3.4,3.4,4.92
2022-04-17 00:30:00,3.52,4.99,3.33,3.4,3.4,4.92
2022-04-17 00:45:00,3.46,5.0,3.4,3.4,3.4,4.93
2022-04-17 01:00:00,3.52,5.0,3.4,3.46,3.4,4.93
2022-04-17 01:15:00,3.46,5.02,3.4,3.46,3.4,4.94
2022-04-17 01:30:00,3.46,5.02,3.4,3.46,3.4,4.94
2022-04-17 01:45:00,3.4,5.02,3.4,3.46,3.4,4.94
2022-04-17 02:00:00,3.4,5.03,3.4,3.46,3.4,4.95
2022-04-17 02:15:00,3.4,5.03,3.4,3.46,3.4,4.95
2022-04-17 02:30:00,3.33,5.03,3.4,3.4,3.4,4.95
2022-04-17 02:45:00,3.33,5.03,3.4,3.46,3.4,4.95
2022-04-17 03:00:00,3.33,5.02,3.4,3.46,3.4,4.95
2022-04-17 03:15:00,3.27,5.02,3.4,3.4,3.4,4.95
2022-04-17 03:30:00,3.27,5.02,3.4,3.46,3.4,4.95
2022-04-17 03:45:00,3.21,5.0,3.4,3.4,3.4,4.94
2022-04-17 04:00:00,3.21,4.99,3.4,3.46,3.4,4.94
2022-04-17 04:15:00,3.15,4.99,3.4,3.4,3.4,4.94
2022-04-17 04:30:00,3.08,4.98,3.4,3.4,3.4,4.93
2022-04-17 04:45:00,3.02,4.97,3.4,3.4,3.4,4.93
2022-04-17 05:00:00,3.02,4.95,3.4,3.4,3.4,4.93
2022-04-17 05:15:00,2.96,4.94,3.4,3.4,3.4,4.92
2022-04-17 05:30:00,2.9,4.93,3.33,3.4,3.4,4.9
2022-04-17 05:45:00,2.83,4.92,3.33,3.33,3.33,4.9
2022-04-17 06:00:00,2.83,4.9,3.33,3.33,3.33,4.9
2022-04-17 06:15:00,2.77,4.88,3.33,3.4,3.33,4.88
2022-04-17 06:30:00,2.71,4.86,3.33,3.33,3.33,4.86
2022-04-17 06:45:00,2.71,4.84,3.33,3.33,3.33,4.86
2022-04-17 07:00:00,2.65,4.82,3.27,3.33,3.27,4.84
2022-04-17 07:15:00,2.58,4.8,3.27,3.33,3.27,4.84
2022-04-17 07:30:00,2.52,4.78,3.27,3.33,3.27,4.83
2022-04-17 07:45:00,2.46,4.75,3.21,3.27,3.27,4.81
2022-04-17 08:00:00,2.4,4.73,3.21,3.27,3.27,4.8
2022-04-17 08:15:00,2.33,4.69,3.21,3.27,3.21,4.79
2022-04-17 08:30:00,2.33,4.67,3.21,3.21,3.21,4.78
2022-04-17 08:45:00,2.27,4.64,3.15,3.21,3.21,4.75
2022-04-17 09:00:00,2.21,4.62,3.15,3.21,3.15,4.74
2022-04-17 09:15:00,2.15,4.59,3.15,3.15,3.15,4.72
2022-04-17 09:30:00,2.15,4.56,3.08,3.21,3.15,4.71
2022-04-17 09:45:00,2.08,4.53,3.08,3.15,3.08,4.69
2022-04-17 10:00:00,2.02,4.5,3.02,3.08,3.15,4.68
2022-04-17 10:15:00,2.02,4.46,3.02,3.08,3.08,4.65
2022-04-17 10:30:00,1.96,4.44,3.02,3.08,3.08,4.63
2022-04-17 10:45:00,1.9,4.4,3.02,3.08,3.02,4.61
2022-04-17 11:00:00,1.9,4.39,2.96,3.02,3.02,4.59
2022-04-17 11:15:00,1.83,4.36,2.96,3.02,3.02,4.59
2022-04-17 11:30:00,1.83,4.34,2.9,3.02,2.96,4.57
2022-04-17 11:45:00,1.83,4.3,2.9,2.96,2.96,4.56
2022-04-17 12:00:00,1.83,4.28,2.9,2.96,2.96,4.53
2022-04-17 12:15:00,1.83,4.26,2.83,2.9,2.96,4.52
2022-04-17 12:30:00,1.83,4.24,2.83,2.9,2.9,4.5
2022-04-17 12:45:00,1.9,4.21,2.83,2.9,2.9,4.49
2022-04-17 13:00:00,1.9,4.19,2.83,2.9,2.9,4.47
2022-04-17 13:15:00,1.96,4.17,2.77,2.83,2.9,4.46
2022-04-17 13:30:00,2.02,4.15,2.77,2.83,2.83,4.45
2022-04-17 13:45:00,2.08,4.15,2.71,2.83,2.83,4.44
2022-04-17 14:00:00,2.15,4.14,2.71,2.83,2.83,4.42
2022-04-17 14:15:00,2.21,4.14,2.71,2.83,2.83,4.42
2022-04-17 14:30:00,2.27,4.14,2.71,2.83,2.83,4.41
2022-04-17 14:45:00,2.33,4.14,2.71,2.83,2.83,4.41
2022-04-17 15:00:00,2.46,4.15,2.71,2.83,2.77,4.4
2022-04-17 15:15:00,2.52,4.15,2.71,2.83,2.83,4.4
2022-04-17 15:30:00,2.65,4.17,2.71,2.83,2.83,4.4
2022-04-17 15:45:00,2.83,4.19,2.71,2.83,2.83,4.41
2022-04-17 16:00:00,2.9,4.23,2.77,2.83,2.83,4.41
2022-04-17 16:15:00,3.02,4.25,2.77,2.83,2.83,4.42
2022-04-17 16:30:00,3.08,4.28,2.77,2.83,2.9,4.44
2022-04-17 16:45:00,3.27,4.31,2.77,2.9,2.9,4.45
2022-04-17 17:00:00,3.4,4.35,2.83,2.9,2.9,4.47
2022-04-17 17:15:00,3.52,4.39,2.83,2.9,2.9,4.48
2022-04-17 17:30:00,3.58,4.44,2.83,2.96,2.96,4.5
2022-04-17 17:45:00,3.71,4.48,2.9,2.96,2.96,4.52
2022-04-17 18:00:00,3.83,4.52,2.9,3.02,2.96,4.55
2022-04-17 18:15:00,4.02,4.59,2.96,3.02,3.02,4.57
2022-04-17 18:30:00,4.15,4.63,2.96,3.08,3.08,4.59
2022-04-17 18:45:00,4.27,4.69,3.02,3.08,3.08,4.61
2022-04-17 19:00:00,4.33,4.74,3.08,3.15,3.15,4.65
2022-04-17 19:15:00,4.46,4.82,3.08,3.15,3.15,4.69
2022-04-17 19:30:00,4.58,4.87,3.15,3.21,3.21,4.72
2022-04-17 19:45:00,4.71,4.94,3.21,3.27,3.27,4.74
2022-04-17 20:00:00,4.83,5.0,3.21,3.27,3.27,4.79
2022-04-17 20:15:00,4.96,5.07,3.27,3.33,3.33,4.82
2022-04-17 20:30:00,5.02,5.13,3.33,3.4,3.4,4.86
2022-04-17 20:45:00,5.15,5.2,3.4,3.4,3.4,4.9
2022-04-17 21:00:00,5.21,5.27,3.46,3.46,3.46,4.93
2022-04-17 21:15:00,5.33,5.33,3.46,3.52,3.52,4.98
2022-04-17 21:30:00,5.33,5.4,3.52,3.58,3.52,5.02
2022-04-17 21:45:00,5.46,5.46,3.58,3.65,3.58,5.05
2022-04-17 22:00:00,5.52,5.53,3.65,3.65,3.65,5.09
2022-04-17 22:15:00,5.58,5.59,3.71,3.65,3.65,5.13
2022-04-17 22:30:00,5.65,5.65,3.71,3.71,3.71,5.18
2022-04-17 22:45:00,5.71,5.69,3.77,3.77,3.77,5.23
2022-04-17 23:00:00,5.71,5.74,3.83,3.83,3.77,5.27
2022-04-17 23:15:00,5.77,5.8,3.83,3.9,3.83,5.31
2022-04-17 23:30:00,5.77,5.86,3.9,3.9,3.9,5.34
2022-04-17 23:45:00,5.83,5.91,3.96,3.96,3.9,5.38
2022-04-18 00:00:00,5.83,5.96,4.02,3.96,3.96,5.42
2022-04-18 00:15:00,5.9,6.01,4.02,4.02,4.02,5.47
2022-04-18 00:30:00,5.9,6.05,4.08,4.02,4.02,5.5
2022-04-18 00:45:00,5.9,6.1,4.08,4.08,4.08,5.52
2022-04-18 01:00:00,5.9,6.14,4.15,4.15,4.08,5.55
2022-04-18 01:15:00,5.9,6.18,4.21,4.15,4.15,5.58
2022-04-18 01:30:00,5.9,6.2,4.21,4.15,4.15,5.62
2022-04-18 01:45:00,5.9,6.24,4.21,4.21,4.15,5.64
2022-04-18 02:00:00,5.83,6.27,4.27,4.21,4.21,5.66
2022-04-18 02:15:00,5.83,6.29,4.33,4.27,4.21,5.7
2022-04-18 02:30:00,5.83,6.32,4.33,4.27,4.27,5.71
2022-04-18 02:45:00,5.77,6.34,4.4,4.33,4.27,5.73
2022-04-18 03:00:00,5.77,6.36,4.4,4.33,4.27,5.75
2022-04-18 03:15:00,5.77,6.38,4.4,4.33,4.33,5.77
2022-04-18 03:30:00,5.71,6.4,4.46,4.4,4.33,5.79
2022-04-18 03:45:00,5.65,6.42,4.46,4.4,4.33,5.81
2022-04-18 04:00:00,5.65,6.43,4.46,4.4,4.33,5.83
2022-04-18 04:15:00,5.58,6.44,4.52,4.4,4.33,5.84
2022-04-18 04:30:00,5.58,6.45,4.52,4.4,4.4,5.85
2022-04-18 04:45:00,5.58,6.45,4.52,4.46,4.4,5.87
2022-04-18 05:00:00,5.52,6.46,4.52,4.46,4.4,5.88
2022-04-18 05:15:00,5.46,6.47,4.58,4.46,4.4,5.88
2022-04-18 05:30:00,5.46,6.47,4.58,4.46,4.46,5.89
2022-04-18 05:45:00,5.4,6.47,4.58,4.52,4.46,5.9
2022-04-18 06:00:00,5.33,6.48,4.58,4.52,4.46,5.91
2022-04-18 06:15:00,5.33,6.46,4.58,4.52,4.46,5.91
2022-04-18 06:30:00,5.27,6.48,4.58,4.52,4.46,5.92
2022-04-18 06:45:00,5.21,6.46,4.58,4.52,4.46,5.92
2022-04-18 07:00:00,5.21,6.46,4.58,4.52,4.46,5.94
2022-04-18 07:15:00,5.15,6.45,4.58,4.52,4.46,5.93
2022-04-18 07:30:00,5.08,6.45,4.58,4.52,4.46,5.94
2022-04-18 07:45:00,5.08,6.44,4.58,4.52,4.46,5.94
2022-04-18 08:00:00,5.02,6.43,4.58,4.52,4.46,5.94
2022-04-18 08:15:00,4.96,6.42,4.58,4.52,4.46,5.94
2022-04-18 08:30:00,4.96,6.41,4.58,4.52,4.46,5.94
2022-04-18 08:45:00,4.9,6.4,4.58,4.52,4.46,5.94
2022-04-18 09:00:00,4.9,6.39,4.58,4.52,4.46,5.93
2022-04-18 09:15:00,4.83,6.38,4.58,4.52,4.46,5.93
2022-04-18 09:30:00,4.77,6.37,4.58,4.52,4.46,5.92
2022-04-18 09:45:00,4.77,6.36,4.58,4.52,4.46,5.92
2022-04-18 10:00:00,4.71,6.33,4.58,4.46,4.46,5.91
2022-04-18 10:15:00,4.71,6.32,4.58,4.46,4.46,5.91
2022-04-18 10:30:00,4.65,6.31,4.58,4.46,4.4,5.91
2022-04-18 10:45:00,4.65,6.29,4.58,4.46,4.4,5.9
2022-04-18 11:00:00,4.58,6.28,4.58,4.46,4.4,5.89
2022-04-18 11:15:00,4.58,6.27,4.52,4.46,4.4,5.89
2022-04-18 11:30:00,4.58,6.25,4.52,4.46,4.4,5.88
2022-04-18 11:45:00,4.52,6.24,4.52,4.46,4.4,5.88
2022-04-18 12:00:00,4.52,6.23,4.46,4.46,4.4,5.87
2022-04-18 12:15:00,4.52,6.21,4.46,4.46,4.4,5.86
2022-04-18 12:30:00,4.52,6.2,4.52,4.4,4.4,5.86
2022-04-18 12:45:00,4.52,6.18,4.52,4.46,4.33,5.86
2022-04-18 13:00:00,4.52,6.18,4.46,4.4,4.33,5.85
2022-04-18 13:15:00,4.58,6.16,4.46,4.4,4.33,5.85
2022-04-18 13:30:00,4.58,6.16,4.46,4.4,4.33,5.85
2022-04-18 13:45:00,4.65,6.16,4.46,4.4,4.33,5.84
2022-04-18 14:00:00,4.65,6.15,4.46,4.4,4.33,5.84
2022-04-18 14:15:00,4.71,6.15,4.46,4.4,4.33,5.84
2022-04-18 14:30:00,4.77,6.15,4.46,4.4,4.33,5.84
2022-04-18 14:45:00,4.83,6.15,4.46,4.4,4.33,5.84
2022-04-18 15:00:00,4.9,6.16,4.46,4.46,4.33,5.84
2022-04-18 15:15:00,5.02,6.17,4.46,4.4,4.33,5.85
2022-04-18 15:30:00,5.08,6.18,4.46,4.4,4.33,5.85
2022-04-18 15:45:00,5.15,6.19,4.46,4.46,4.4,5.86
2022-04-18 16:00:00,5.21,6.2,4.46,4.46,4.4,5.87
2022-04-18 16:15:00,5.33,6.24,4.52,4.46,4.4,5.88
2022-04-18 16:30:00,5.4,6.26,4.52,4.46,4.4,5.89
2022-04-18 16:45:00,5.52,6.29,4.52,4.46,4.46,5.9
2022-04-18 17:00:00,5.58,6.31,4.52,4.52,4.46,5.93
2022-04-18 17:15:00,5.71,6.35,4.58,4.52,4.46,5.95
2022-04-18 17:30:00,5.77,6.38,4.58,4.58,4.46,5.97
2022-04-18 17:45:00,5.83,6.41,4.65,4.58,4.52,5.99
2022-04-18 18:00:00,5.96,6.45,4.65,4.58,4.52,6.01
2022-04-18 18:15:00,6.08,6.49,4.65,4.65,4.58,6.03
2022-04-18 18:30:00,6.15,6.53,4.71,4.65,4.58,6.06
2022-04-18 18:45:00,6.21,6.57,4.71,4.65,4.65,6.09
2022-04-18 19:00:00,6.27,6.62,4.77,4.71,4.65,6.11
2022-04-18 19:15:00,6.33,6.66,4.77,4.71,4.65,6.14
2022-04-18 19:30:00,6.46,6.7,4.83,4.77,4.71,6.18
2022-04-18 19:45:00,6.52,6.75,4.83,4.77,4.71,6.2
2022-04-18 20:00:00,6.58,6.79,4.9,4.83,4.77,6.23
2022-04-18 20:15:00,6.71,6.84,4.9,4.83,4.77,6.26
2022-04-18 20:30:00,6.77,6.89,4.96,4.9,4.83,6.3
2022-04-18 20:45:00,6.83,6.92,4.96,4.96,4.9,6.33
2022-04-18 21:00:00,6.9,6.97,5.02,4.96,4.9,6.36
2022-04-18 21:15:00,6.96,7.03,5.08,5.02,4.96,6.39
2022-04-18 21:30:00,7.02,7.08,5.08,5.02,4.96,6.43
2022-04-18 21:45:00,7.02,7.12,5.15,5.08,5.02,6.46
2022-04-18 22:00:00,7.15,7.17,5.21,5.08,5.02,6.49
2022-04-18 22:15:00,7.15,7.21,5.21,5.15,5.08,6.52
2022-04-18 22:30:00,7.21,7.25,5.27,5.21,5.08,6.56
2022-04-18 22:45:00,7.21,7.3,5.27,5.21,5.15,6.59
2022-04-18 23:00:00,7.27,7.34,5.33,5.21,5.21,6.61
2022-04-18 23:15:00,7.27,7.39,5.33,5.33,5.21,6.62
2022-04-18 23:30:00,7.27,7.43,5.4,5.33,5.27,6.65
2022-04-18 23:45:00,7.27,7.46,5.4,5.33,5.27,6.68
2022-04-19 00:00:00,7.27,7.49,5.46,5.4,5.27,6.7
2022-04-19 00:15:00,7.27,7.52,5.52,5.4,5.33,6.73
2022-04-19 00:30:00,7.27,7.56,5.52,5.46,5.33,6.75
2022-04-19 00:45:00,7.27,7.59,5.58,5.46,5.4,6.77
2022-04-19 01:00:00,7.27,7.61,5.58,5.46,5.4,6.8
2022-04-19 01:15:00,7.27,7.64,5.65,5.52,5.46,6.81
2022-04-19 01:30:00,7.21,7.66,5.65,5.52,5.46,6.83
2022-04-19 01:45:00,7.21,7.68,5.65,5.52,5.46,6.85
2022-04-19 02:00:00,7.21,7.68,5.65,5.58,5.46,6.87
2022-04-19 02:15:00,7.15,7.7,5.71,5.58,5.46,6.89
2022-04-19 02:30:00,7.08,7.72,5.71,5.58,5.52,6.91
2022-04-19 02:45:00,7.08,7.73,5.71,5.58,5.52,6.93
2022-04-19 03:00:00,7.02,7.74,5.71,5.58,5.52,6.95
2022-04-19 03:15:00,7.02,7.75,5.77,5.65,5.52,6.96
2022-04-19 03:30:00,6.96,7.76,5.77,5.65,5.58,6.97
2022-04-19 03:45:00,6.96,7.77,5.77,5.65,5.58,6.98
2022-04-19 04:00:00,6.9,7.77,5.77,5.71,5.58,7.0
2022-04-19 04:15:00,6.83,7.76,5.77,5.71,5.58,7.01
2022-04-19 04:30:00,6.77,7.76,5.77,5.71,5.58,7.01
2022-04-19 04:45:00,6.71,7.75,5.83,5.71,5.58,7.03
2022-04-19 05:00:00,6.65,7.75,5.83,5.71,5.58,7.03
2022-04-19 05:15:00,6.58,7.75,5.83,5.65,5.58,7.03
2022-04-19 05:30:00,6.52,7.74,5.77,5.71,5.58,7.03
2022-04-19 05:45:00,6.46,7.73,5.83,5.71,5.58,7.03
2022-04-19 06:00:00,6.4,7.72,5.83,5.65,5.58,7.03
2022-04-19 06:15:00,6.33,7.71,5.83,5.71,5.58,7.03
2022-04-19 06:30:00,6.27,7.69,5.77,5.71,5.58,7.03
2022-04-19 06:45:00,6.21,7.68,5.77,5.65,5.58,7.03
